,ATB DATE,ATUB DATE,ATA DATE,ATD DATE,Month,HY,"Financial
Year",Port Name,BU_CD,Terminal,VCN,Berth No,CARGO GROUP,Commodity Type,Commodity,"TAT (ATB  -ATUB)
HOUR","TAT
(ATA - ATD)
HOUR",Base Status,Total Weight,QTY IN LAKH MT,Qty in MMT,TEUs ('000),Port Delay (Hrs),Vessel Delay (Hrs),Productivity,Coast,DEAD WT,VSL GROUP,"LOAD
PORT",DISCHARGE PORT,LAST PORT OF CALL,NEXT PORT OF CALL,Vessel Name
1244,2020-01-09 23:54:00,2020-01-13 22:30:00,2020-01-06 16:06:00,2020-01-13 23:21:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T3,200124,B09,DRY,STEEL CARGO,STEEL PIPES,94.6,175.25,EXPORT,3406.52,0.03,0.003,0.0,78.57,0.0,864.23,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE CHANDRA PLUTO
1246,2020-01-05 22:50:00,2020-01-09 10:40:00,2020-01-03 03:36:00,2020-01-09 11:05:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T3,200100,B09,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,4786.781,0.05,0.005,0.0,0.0,0.0,1370.37,WEST,3751.0,HANDYSIZE,MUNDRA PORT,LAGOS,MUMBAI PORT,LAGOS,MV BBC NEWCASTLE
1247,2020-02-08 17:15:00,2020-02-11 06:30:00,2020-02-08 13:45:00,2020-02-11 07:03:00,Feb 2020,H2,2019-20,MUNDRA,DRY,T3,200457,B09,DRY,STEEL CARGO,STEEL PIPES,61.25,65.3,EXPORT,3979.496,0.04,0.004,0.0,2.08,0.0,1559.31,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE VML 4
1263,2020-02-15 18:00:00,2020-02-18 05:25:00,2020-02-15 17:00:00,2020-02-18 06:15:00,Feb 2020,H2,2019-20,MUNDRA,DRY,T3,200514,B09,DRY,STEEL CARGO,STEEL PIPES,59.42,61.25,EXPORT,3935.061,0.04,0.004,0.0,0.0,0.0,1589.48,WEST,,SMALL,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE JMC 2600
1264,2020-02-18 06:42:00,2020-02-21 09:00:00,2020-02-17 12:05:00,2020-02-21 09:39:00,Feb 2020,H2,2019-20,MUNDRA,DRY,T3,200539,B09,DRY,STEEL CARGO,STEEL PIPES,74.3,93.57,EXPORT,3840.92,0.04,0.004,0.0,12.48,4.92,1240.67,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE TRITON VISION
1265,2020-02-18 06:42:00,2020-02-21 09:00:00,2020-02-17 12:05:00,2020-02-21 09:39:00,Feb 2020,H2,2019-20,MUNDRA,DRY,T3,200539,B09,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,IMPORT,226.22,0.0,0.0,0.0,0.0,0.0,73.07,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE TRITON VISION
1267,2020-02-27 19:35:00,2020-03-01 17:16:00,2020-02-27 06:00:00,2020-03-01 17:50:00,Mar 2020,H2,2019-20,MUNDRA,DRY,T3,200653,B09,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,972.159,0.01,0.001,0.0,0.0,0.0,334.83,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE VML 3
1268,2020-02-27 19:35:00,2020-03-01 17:16:00,2020-02-27 06:00:00,2020-03-01 17:50:00,Feb 2020,H2,2019-20,MUNDRA,DRY,T3,200653,B09,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,2946.93,0.03,0.003,0.0,0.0,0.0,1014.97,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE VML 3
1272,2020-03-27 21:12:00,2020-03-28 13:30:00,2020-03-24 19:10:00,2020-03-28 14:35:00,Mar 2020,H2,2019-20,MUNDRA,DRY,T3,200895,B09,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,280.216,0.0,0.0,0.0,0.0,0.0,412.59,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE SAGAR 250
1273,2020-03-16 22:12:00,2020-03-24 19:48:00,2020-03-07 02:25:00,2020-03-24 20:20:00,Mar 2020,H2,2019-20,MUNDRA,DRY,T3,200737,B09,DRY,STEEL CARGO,STEEL PIPES,189.6,425.92,EXPORT,4018.987,0.04,0.004,0.0,2.88,230.68,508.73,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE VML 4
1274,2020-03-16 22:12:00,2020-03-24 19:48:00,2020-03-07 02:25:00,2020-03-24 20:20:00,Mar 2020,H2,2019-20,MUNDRA,DRY,T3,200737,B09,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,0.36,0.0,0.0,0.0,0.0,0.0,0.05,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE VML 4
1276,2020-03-07 23:06:00,2020-03-08 22:48:00,2020-03-07 22:15:00,2020-03-08 23:21:00,Mar 2020,H2,2019-20,MUNDRA,DRY,T3,200727,B09,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,1445.27,0.01,0.001,0.0,0.0,0.0,1463.56,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE GLOBO 2501
1311,2019-06-22 05:48:00,2019-06-25 16:06:00,2019-06-22 05:06:00,2019-06-25 16:39:00,Jun 2019,H1,2019-20,MUNDRA,DRY,T3,191640,B10,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,19.306,0.0,0.0,0.0,0.0,0.0,5.63,WEST,25952.0,PANAMAX VESSEL,MUNDRA PORT,PUERTO ANGAMOS,KANDLA,PUERTO ANGAMOS,MV ACER ARROW
1312,2019-06-22 05:48:00,2019-06-25 16:06:00,2019-06-22 05:06:00,2019-06-25 16:39:00,Jun 2019,H1,2019-20,MUNDRA,DRY,T3,191640,B10,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,14762.041,0.15,0.015,0.0,0.0,0.0,4304.85,WEST,25952.0,PANAMAX VESSEL,MUNDRA PORT,PUERTO ANGAMOS,KANDLA,PUERTO ANGAMOS,MV ACER ARROW
1341,2019-04-13 15:25:00,2019-04-15 22:22:00,2019-03-20 06:36:00,2019-04-15 23:05:00,Apr 2019,H1,2019-20,MUNDRA,DRY,T3,190817,B10,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,3264.37,0.03,0.003,0.0,0.0,0.0,1425.75,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE GLOBO 2501
1342,2019-04-13 15:25:00,2019-04-15 22:22:00,2019-03-20 06:36:00,2019-04-15 23:05:00,Apr 2019,H1,2019-20,MUNDRA,DRY,T3,190817,B10,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,559.726,0.01,0.001,0.0,0.0,0.0,244.47,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE GLOBO 2501
1351,2019-04-06 09:18:00,2019-04-09 22:06:00,2019-04-06 08:45:00,2019-04-09 22:35:00,Apr 2019,H1,2019-20,MUNDRA,DRY,T3,190948,B10,DRY,STEEL CARGO,STEEL PIPES,84.8,85.83,EXPORT,1751.428,0.02,0.002,0.0,0.0,0.0,495.69,WEST,21964.0,HANDY MAX,MUNDRA PORT,PUERTO ANGAMOS,KANDLA,PUERTO ANGAMOS,MV TAWA ARROW
1352,2019-04-06 09:18:00,2019-04-09 22:06:00,2019-04-06 08:45:00,2019-04-09 22:35:00,Apr 2019,H1,2019-20,MUNDRA,DRY,T3,190948,B10,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,13974.437,0.14,0.014,0.0,0.0,0.0,3955.03,WEST,21964.0,HANDY MAX,MUNDRA PORT,PUERTO ANGAMOS,KANDLA,PUERTO ANGAMOS,MV TAWA ARROW
1354,2020-02-25 19:24:00,2020-02-27 17:18:00,2020-02-25 08:05:00,2020-02-27 17:50:00,Feb 2020,H2,2019-20,MUNDRA,DRY,T3,200618,B10,DRY,STEEL CARGO,STEEL PIPES,45.9,57.75,EXPORT,3319.52,0.03,0.003,0.0,3.9,6.92,1735.7,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE RMG 254
1397,2019-11-01 05:00:00,2019-11-03 13:10:00,2019-10-31 11:25:00,2019-11-03 13:35:00,Nov 2019,H2,2019-20,MUNDRA,DRY,T3,192708,B10,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,77.815,0.0,0.0,0.0,0.0,0.0,33.25,WEST,5728.0,HANDYSIZE,MUNDRA PORT,PUERTO ANGAMOS,HAMRIYA,TUTICORIN,MV BBC VIRGINIA
1415,2019-04-19 11:24:00,2019-04-25 10:54:00,2019-04-19 08:24:00,2019-04-25 11:25:00,Apr 2019,H1,2019-20,MUNDRA,DRY,T3,191054,B11,DRY,STEEL CARGO,STEEL PIPES,143.5,147.02,EXPORT,16080.538,0.16,0.016,0.0,2.4,0.0,2689.43,WEST,19536.0,HANDY MAX,MUNDRA PORT,VANCOUVER,ABU DHABI,PORT KLANG,MV GMB ATHENA
1452,2019-08-23 19:30:00,2019-08-27 00:56:00,2019-08-23 09:55:00,2019-08-27 01:23:00,Aug 2019,H1,2019-20,MUNDRA,DRY,T3,192169,B11,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,14676.25,0.15,0.015,0.0,0.0,0.0,4548.82,WEST,21043.0,HANDY MAX,MUNDRA PORT,VANCOURVER,MINA ZAYED,SINGAPORE,MV THOR FORTUNE
1477,2019-10-16 04:40:00,2019-10-18 05:40:00,2019-10-15 15:18:00,2019-10-18 06:05:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T3,192620,B11,DRY,STEEL CARGO,STEEL PIPES,49.0,62.78,IMPORT,7545.846,0.08,0.008,0.0,12.53,0.0,3695.92,WEST,11568.3,HANDYSIZE,NOVOROSSIYSK,MUNDRA PORT,NOVOROSSIYSK,SINGAPORE,MV ABB BENTJE
1486,2019-12-14 17:50:00,2019-12-20 10:10:00,2019-12-14 17:00:00,2019-12-20 10:42:00,Dec 2019,H2,2019-20,MUNDRA,DRY,T3,193126,B11,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,4761.72,0.05,0.005,0.0,0.0,0.0,838.25,WEST,,HANDY MAX,,MUNDRA PORT,RAS AL KHAIR,SOHAR,MV AEC ABILITY II
1513,2019-11-06 17:12:00,2019-11-15 16:12:00,2019-11-06 15:00:00,2019-11-15 16:37:00,Nov 2019,H2,2019-20,MUNDRA,DRY,T3,192797,B11,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,IMPORT,184.876,0.0,0.0,0.0,0.0,0.0,20.64,WEST,10997.0,HANDY MAX,NOVOROSSIYSK,MUNDRA PORT,DIJIBOUTI,KANDLA,MV KOTA BISTARI
1514,2019-11-06 17:12:00,2019-11-15 16:12:00,2019-11-06 15:00:00,2019-11-15 16:37:00,Nov 2019,H2,2019-20,MUNDRA,DRY,T3,192797,B11,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,IMPORT,6527.824,0.07,0.007,0.0,0.0,0.0,728.69,WEST,10997.0,HANDY MAX,NOVOROSSIYSK,MUNDRA PORT,DIJIBOUTI,KANDLA,MV KOTA BISTARI
1563,2019-07-02 21:10:00,2019-07-08 18:42:00,2019-07-02 19:15:00,2019-07-08 19:09:00,Jul 2019,H1,2019-20,MUNDRA,DRY,T3,191715,B12,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,14928.39,0.15,0.015,0.0,0.0,0.0,2531.43,WEST,16152.0,HANDY MAX,MUNDRA PORT,VANCOUVER,DAMMAM,SINGAPORE,MV GMB ALCMENE
1583,2019-05-12 01:00:00,2019-05-16 02:18:00,2019-05-11 05:54:00,2019-05-16 02:50:00,May 2019,H1,2019-20,MUNDRA,DRY,T3,191277,B12,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,6718.784,0.07,0.007,0.0,0.0,0.0,1657.25,WEST,18102.0,HANDY MAX,MUNDRA PORT,HOUSTON,OKHA,KANDLA,MV SPAR CANIS
1585,2019-05-05 23:24:00,2019-05-11 23:48:00,2019-05-04 02:48:00,2019-05-12 00:14:00,May 2019,H1,2019-20,MUNDRA,DRY,T3,191207,B12,DRY,STEEL CARGO,STEEL PIPES,144.4,189.43,EXPORT,3811.079,0.04,0.004,0.0,43.85,0.0,633.42,WEST,,PANAMAX VESSEL,MUNDRA PORT,PUERTO ANGAMOS,FUJAIRAH,PUERTO ANGAMOS,MV MACURU ARROW
1586,2019-05-05 23:24:00,2019-05-11 23:48:00,2019-05-04 02:48:00,2019-05-12 00:14:00,May 2019,H1,2019-20,MUNDRA,DRY,T3,191207,B12,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,20622.0,0.21,0.021,0.0,0.0,0.0,3427.48,WEST,,PANAMAX VESSEL,MUNDRA PORT,PUERTO ANGAMOS,FUJAIRAH,PUERTO ANGAMOS,MV MACURU ARROW
1602,2020-01-30 06:30:00,2020-02-05 21:15:00,2020-01-23 11:12:00,2020-02-05 21:59:00,Feb 2020,H2,2019-20,MUNDRA,DRY,T3,200306,B12,DRY,STEEL CARGO,STEEL PIPES,158.75,322.78,EXPORT,3123.546,0.03,0.003,0.0,119.0,42.8,472.22,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE GLOBO 2501
1603,2020-01-30 06:30:00,2020-02-05 21:15:00,2020-01-23 11:12:00,2020-02-05 21:59:00,Feb 2020,H2,2019-20,MUNDRA,DRY,T3,200306,B12,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,IMPORT,25.0,0.0,0.0,0.0,0.0,0.0,3.78,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE GLOBO 2501
1604,2020-01-30 06:30:00,2020-02-05 21:15:00,2020-01-23 11:12:00,2020-02-05 21:59:00,Jan 2020,H2,2019-20,MUNDRA,DRY,T3,200306,B12,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,1069.07,0.01,0.001,0.0,0.0,0.0,161.62,WEST,,HANDYSIZE,MUNDRA PORT,MUMBAI PORT,MUMBAI PORT,MUMBAI PORT,BARGE GLOBO 2501
1624,2019-11-22 13:54:00,2019-11-27 10:40:00,2019-11-22 10:12:00,2019-11-27 11:00:00,Nov 2019,H2,2019-20,MUNDRA,DRY,T3,192961,B12,DRY,STEEL CARGO,STEEL PIPES,116.77,120.8,EXPORT,10891.645,0.11,0.011,0.0,2.8,0.0,2238.65,WEST,3777.0,HANDYSIZE,MUNDRA PORT,KAKINADA,FUJAIRAH,KAKINADA,MV MUROU
1639,2019-12-06 17:42:00,2019-12-10 01:12:00,2019-12-06 17:00:00,2019-12-10 01:39:00,Dec 2019,H2,2019-20,MUNDRA,DRY,T3,193102,B12,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,8695.325,0.09,0.009,0.0,0.0,0.0,2625.0,WEST,,HANDY MAX,MUNDRA PORT,RAS LANUF,OKHA,RAS LANUF,MV BALTIC LEOPARD
1643,2019-10-25 15:05:00,2019-10-28 03:15:00,2019-10-24 16:50:00,2019-10-28 03:42:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T3,192697,B12,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,5123.853,0.05,0.005,0.0,0.0,0.0,2043.86,WEST,19031.0,HANDY MAX,MUNDRA PORT,SOHAR,MUMBAI PORT,SOHAR,MV RED JACKET
1644,2019-10-25 15:05:00,2019-10-28 03:15:00,2019-10-24 16:50:00,2019-10-28 03:42:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T3,192697,B12,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,EXPORT,3288.286,0.03,0.003,0.0,0.0,0.0,1311.67,WEST,19031.0,HANDY MAX,MUNDRA PORT,SOHAR,MUMBAI PORT,SOHAR,MV RED JACKET
1646,2019-10-20 18:15:00,2019-10-25 14:00:00,2019-10-20 17:40:00,2019-10-25 14:25:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T3,192621,B12,DRY,STEEL CARGO,STEEL PIPES,0.0,0.0,IMPORT,6620.544,0.07,0.007,0.0,0.0,0.0,1372.73,WEST,16818.0,HANDYSIZE,CAMPANA,MUNDRA PORT,CAMPANA,ABU DHABI,MV SJARD
1650,2019-10-10 23:48:00,2019-10-13 17:48:00,2019-10-10 23:00:00,2019-10-13 18:15:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T3,192579,B12,DRY,STEEL CARGO,STEEL PIPES,66.0,67.25,EXPORT,5227.04,0.05,0.005,0.0,0.0,0.0,1900.74,WEST,2767.27,HANDYSIZE,MUNDRA PORT,KATTUPALLI,COLOMBO,KATTUPALLI,MV IDM DOODLE
1651,2019-10-06 18:36:00,2019-10-10 12:08:00,2019-10-04 14:00:00,2019-10-10 12:35:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T3,192531,B12,DRY,STEEL CARGO,STEEL PIPES,89.53,142.58,EXPORT,8725.262,0.09,0.009,0.0,0.0,52.0,2338.86,WEST,,HANDY MAX,MUNDRA PORT,KUWAIT,GOA,SOHAR,MV NEW HUNTER
1655,2019-10-03 17:30:00,2019-10-04 13:33:00,2019-10-03 01:00:00,2019-10-04 14:00:00,Oct 2019,H2,2019-20,MUNDRA,DRY,T3,192450,B12,DRY,STEEL CARGO,STEEL PIPES,20.05,37.0,EXPORT,1407.263,0.01,0.001,0.0,15.82,0.0,1684.5,WEST,,HANDYSIZE,MUNDRA PORT,DUQM,MAGDALLA,DUQM,MV DA HUA
1658,2019-09-24 03:45:00,2019-09-28 13:44:00,2019-09-24 01:00:00,2019-09-28 14:15:00,Sep 2019,H1,2019-20,MUNDRA,DRY,T3,192319,B12,DRY,STEEL CARGO,STEEL PIPES,105.98,109.25,EXPORT,11366.462,0.11,0.011,0.0,0.0,2.08,2573.94,WEST,13030.0,HANDYSIZE,MUNDRA PORT,VANCOUVER,DAHEJ,SINGAPORE,MV PATAGONIA
