,ATB DATE,ATUB DATE,ATA DATE,ATD DATE,Month,HY,"Financial
Year",Port Name,BU_CD,Terminal,VCN,Berth No,CARGO GROUP,Commodity Type,Commodity,"TAT (ATB  -ATUB)
HOUR","TAT
(ATA - ATD)
HOUR",Base Status,Total Weight,QTY IN LAKH MT,Qty in MMT,TEUs ('000),Port Delay (Hrs),Vessel Delay (Hrs),Productivity,Coast,DEAD WT,VSL GROUP,"LOAD
PORT",DISCHARGE PORT,LAST PORT OF CALL,NEXT PORT OF CALL,Vessel Name
1673,2019-07-08 00:30:00,2019-07-13 18:10:00,2019-07-07 19:36:00,2019-07-13 18:25:00,Jul 2019,H1,2019-20,MUNDRA,BNKR,T1,191792,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,137.67,142.82,EXPORT,519.459,0.01,0.001,0.0,4.9,0.0,90.56,WEST,,HANDYSIZE,MUNDRA PORT,BY ORDER,SIKA,SIKA,MT AEL II
1674,2019-07-16 20:55:00,2019-07-17 08:20:00,2019-07-16 12:45:00,2019-07-17 08:35:00,Jul 2019,H1,2019-20,MUNDRA,BNKR,T1,191865,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,11.42,19.83,EXPORT,1738.406,0.02,0.002,0.0,8.17,0.0,3654.46,WEST,,HANDYSIZE,MUNDRA PORT,SIKA,SIKA,SIKA,MT AEL II
1675,2019-07-23 00:14:00,2019-08-01 20:50:00,2019-07-21 18:35:00,2019-08-01 21:05:00,Aug 2019,H1,2019-20,MUNDRA,BNKR,T1,191920,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,236.6,266.5,EXPORT,1019.29,0.01,0.001,0.0,0.0,27.03,103.39,WEST,,HANDYSIZE,MUNDRA PORT,VADINAR,SIKA,VADINAR,MT AEL II
1676,2019-08-03 10:00:00,2019-08-03 22:15:00,2019-08-03 03:35:00,2019-08-03 22:30:00,Aug 2019,H1,2019-20,MUNDRA,BNKR,T1,192020,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,12.25,18.92,EXPORT,1648.338,0.02,0.002,0.0,6.42,0.0,3229.4,WEST,,HANDYSIZE,MUNDRA PORT,KANDLA,SIKA,KANDLA,MT AEL II
1677,2019-08-19 23:40:00,2019-08-22 13:00:00,2019-08-19 15:27:00,2019-08-22 13:23:00,Aug 2019,H1,2019-20,MUNDRA,BNKR,T1,192131,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,61.33,69.93,EXPORT,929.42,0.01,0.001,0.0,7.13,1.07,363.69,WEST,,HANDYSIZE,MUNDRA PORT,MUNDRA PORT,SIKA,KANDLA,MT AEL II
1679,2019-08-13 23:06:00,2019-08-15 13:10:00,2019-08-13 23:06:00,2019-08-15 13:25:00,Aug 2019,H1,2019-20,MUNDRA,BNKR,T1,192098,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,38.07,38.32,EXPORT,299.923,0.0,0.0,0.0,0.0,0.0,189.09,WEST,,HANDYSIZE,MUNDRA PORT,SIKA,KANDLA,SIKA,MT AEL II
1680,2019-08-06 01:40:00,2019-08-06 15:30:00,2019-08-06 01:40:00,2019-08-06 15:45:00,Aug 2019,H1,2019-20,MUNDRA,BNKR,T1,192033,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,13.83,14.08,EXPORT,599.909,0.01,0.001,0.0,0.0,0.0,1040.81,WEST,,HANDYSIZE,MUNDRA PORT,SIKA,SIKA,SIKA,MT AEL II
1681,2019-08-09 03:03:00,2019-08-12 19:15:00,2019-08-08 23:40:00,2019-08-12 19:30:00,Aug 2019,H1,2019-20,MUNDRA,BNKR,T1,192063,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,88.2,91.83,EXPORT,524.855,0.01,0.001,0.0,3.38,0.0,142.82,WEST,,HANDYSIZE,MUNDRA PORT,VADINAR,TUNA,VADINAR,MT AEL II
1682,2019-08-28 07:12:00,2019-08-28 19:54:00,2019-08-28 06:00:00,2019-08-28 20:15:00,Aug 2019,H1,2019-20,MUNDRA,BNKR,T1,192210,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,12.7,14.25,EXPORT,1678.839,0.02,0.002,0.0,0.0,0.75,3172.61,WEST,,HANDYSIZE,MUNDRA PORT,KANDLA,KANDLA,KANDLA,MT AEL II
1683,2019-08-24 03:18:00,2019-08-24 18:53:00,2019-08-24 03:00:00,2019-08-24 19:23:00,Aug 2019,H1,2019-20,MUNDRA,BNKR,T1,192184,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,15.58,16.38,EXPORT,499.775,0.0,0.0,0.0,0.0,0.0,769.71,WEST,,HANDYSIZE,MUNDRA PORT,VADINAR,KANDLA PORT,VADINAR,MT AEL II
1685,2019-09-02 13:48:00,2019-09-03 02:52:00,2019-09-02 13:00:00,2019-09-03 03:25:00,Sep 2019,H1,2019-20,MUNDRA,BNKR,T1,192261,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,13.07,14.42,EXPORT,1638.841,0.02,0.002,0.0,0.0,0.0,3010.12,WEST,,HANDYSIZE,MUNDRA PORT,SIKA,SIKA,SIKA,MT AEL II
1686,2019-09-11 07:48:00,2019-09-19 11:36:00,2019-09-11 07:48:00,2019-09-19 11:51:00,Sep 2019,H1,2019-20,MUNDRA,BNKR,T1,192328,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,195.8,196.05,EXPORT,739.067,0.01,0.001,0.0,0.0,0.0,90.59,WEST,,HANDYSIZE,MUNDRA PORT,SIKA,SIKA,SIKA,MT AEL II
1687,2019-09-26 06:06:00,2019-09-30 13:30:00,2019-09-26 05:20:00,2019-09-30 13:45:00,Oct 2019,H1,2019-20,MUNDRA,BNKR,T1,192469,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,103.4,104.42,EXPORT,599.143,0.01,0.001,0.0,0.0,0.77,139.07,WEST,,HANDYSIZE,MUNDRA PORT,VADINAR,SIKA,VADINAR,MT AEL II
1688,2019-09-26 06:06:00,2019-09-30 13:30:00,2019-09-26 05:20:00,2019-09-30 13:45:00,Sep 2019,H1,2019-20,MUNDRA,BNKR,T1,192469,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,0.0,0.0,EXPORT,879.228,0.01,0.001,0.0,0.0,0.0,204.08,WEST,,HANDYSIZE,MUNDRA PORT,VADINAR,SIKA,VADINAR,MT AEL II
1689,2019-10-02 10:42:00,2019-10-05 00:24:00,2019-10-02 03:30:00,2019-10-05 00:39:00,Oct 2019,H2,2019-20,MUNDRA,BNKR,T1,192499,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,61.7,69.15,EXPORT,1778.09,0.02,0.002,0.0,7.2,0.0,691.64,WEST,,HANDYSIZE,MUNDRA PORT,SIKA,SIKA,SIKA,MT AEL II
1690,2019-09-23 02:36:00,2019-09-25 17:54:00,2019-09-23 02:36:00,2019-09-25 18:09:00,Sep 2019,H1,2019-20,MUNDRA,BNKR,T1,192433,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,63.3,63.55,EXPORT,499.806,0.0,0.0,0.0,0.0,0.0,189.5,WEST,,HANDYSIZE,MUNDRA PORT,SIKA,SIKA,SIKA,MT AEL II
1691,2019-10-10 09:06:00,2019-10-11 20:06:00,2019-10-10 09:06:00,2019-10-11 20:21:00,Oct 2019,H2,2019-20,MUNDRA,BNKR,T1,192574,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,35.0,35.25,EXPORT,1849.88,0.02,0.002,0.0,0.0,0.0,1268.49,WEST,,HANDYSIZE,MUNDRA PORT,SIKA,SIKA,SIKA,MT AEL II
1693,2019-10-15 21:12:00,2019-10-16 09:30:00,2019-10-15 14:24:00,2019-10-16 09:45:00,Oct 2019,H2,2019-20,MUNDRA,BNKR,T1,192619,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,12.3,19.35,EXPORT,1508.476,0.02,0.002,0.0,6.8,0.0,2943.37,WEST,,HANDYSIZE,MUNDRA PORT,VADINAR,KANDLA,VADINAR,MT AEL II
1694,2019-10-13 08:06:00,2019-10-14 08:30:00,2019-10-13 01:24:00,2019-10-14 08:45:00,Oct 2019,H2,2019-20,MUNDRA,BNKR,T1,192610,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,24.4,31.35,EXPORT,1448.6,0.01,0.001,0.0,6.7,0.0,1424.85,WEST,,HANDYSIZE,MUNDRA PORT,SIKA,SIKA,SIKA,MT AEL II
1695,2019-10-25 06:36:00,2019-10-25 18:48:00,2019-10-24 23:18:00,2019-10-25 19:03:00,Oct 2019,H2,2019-20,MUNDRA,BNKR,T1,192717,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,12.2,19.75,EXPORT,1598.604,0.02,0.002,0.0,7.3,0.0,3144.79,WEST,,HANDYSIZE,MUNDRA PORT,KANDLA,SIKA,KANDLA,MT AEL II
1696,2019-10-22 05:24:00,2019-10-24 04:24:00,2019-10-22 05:24:00,2019-10-24 04:39:00,Oct 2019,H2,2019-20,MUNDRA,BNKR,T1,192677,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,47.0,47.25,EXPORT,379.512,0.0,0.0,0.0,0.0,0.0,193.79,WEST,,HANDYSIZE,MUNDRA PORT,SIKA,SIKA,SIKA,MT AEL II
1697,2019-10-17 08:30:00,2019-10-18 23:06:00,2019-10-17 05:30:00,2019-10-18 23:21:00,Oct 2019,H2,2019-20,MUNDRA,BNKR,T1,192642,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,38.6,41.85,EXPORT,1532.68,0.02,0.002,0.0,3.0,0.0,952.96,WEST,,HANDYSIZE,MUNDRA PORT,SIKA,VADINAR,SIKA,MT AEL II
1704,2019-11-28 08:06:00,2019-12-05 02:12:00,2019-11-28 02:48:00,2019-12-05 02:27:00,Nov 2019,H2,2019-20,MUNDRA,BNKR,T1,193036,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,0.0,0.0,EXPORT,71.169,0.0,0.0,0.0,0.0,0.0,10.54,WEST,,HANDYSIZE,MUNDRA PORT,MUNDRA PORT,SIKA,SIKA,MT AEL II
1705,2019-11-22 17:00:00,2019-11-26 01:35:00,2019-11-22 13:30:00,2019-11-26 01:50:00,Nov 2019,H2,2019-20,MUNDRA,BNKR,T1,192943,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,80.58,84.33,EXPORT,1347.905,0.01,0.001,0.0,3.5,0.0,401.44,WEST,,HANDYSIZE,MUNDRA PORT,BY ORDER,KANDLA,SIKA,MT AEL II
1706,2019-11-14 09:30:00,2019-11-15 09:48:00,2019-11-14 04:00:00,2019-11-15 10:03:00,Nov 2019,H2,2019-20,MUNDRA,BNKR,T1,192887,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,24.3,30.05,EXPORT,849.697,0.01,0.001,0.0,5.5,0.0,839.21,WEST,,HANDYSIZE,MUNDRA PORT,SIKA,KANDLA,SIKA,MT AEL II
1707,2019-11-16 10:42:00,2019-11-17 02:06:00,2019-11-16 03:12:00,2019-11-17 08:15:00,Nov 2019,H2,2019-20,MUNDRA,BNKR,T1,192912,BB,LIQUID,PETROLEUM BLACK OIL,F. O.,15.4,29.05,EXPORT,284.808,0.0,0.0,0.0,7.5,0.0,443.86,WEST,,HANDYSIZE,MUNDRA PORT,TUNA,SIKA,TUNA,MT AEL II
1753,2019-09-04 12:08:00,2019-09-04 23:54:00,2019-09-04 11:27:00,2019-09-05 00:45:00,Sep 2019,H1,2019-20,MUNDRA,BNKR,CT1(MICT),192060,CB1,LIQUID,PETROLEUM BLACK OIL,F. O.,11.77,13.3,EXPORT,1089.523,0.01,0.001,0.0,0.0,0.0,2222.26,WEST,,PANAMAX VESSEL,,,NHAVA SHEVA,PORT BI QASIM,MV MAERSK BENTONVILLE
1772,2019-09-11 10:06:00,2019-09-11 18:54:00,2019-09-11 09:20:00,2019-09-11 19:27:00,Sep 2019,H1,2019-20,MUNDRA,BNKR,CT1(MICT),192159,CB1,LIQUID,PETROLEUM BLACK OIL,F. O.,8.8,10.12,EXPORT,919.984,0.01,0.001,0.0,0.0,0.0,2509.05,WEST,,PANAMAX VESSEL,,,NHAVA SHEVA,PORT BI QASIM,MV HANSA AMERICA
1781,2019-09-18 13:18:00,2019-09-18 22:39:00,2019-09-18 11:00:00,2019-09-18 23:15:00,Sep 2019,H1,2019-20,MUNDRA,BNKR,CT1(MICT),192162,CB1,LIQUID,PETROLEUM BLACK OIL,F. O.,9.35,12.25,EXPORT,1072.436,0.01,0.001,0.0,0.0,1.42,2752.78,WEST,,PANAMAX VESSEL,,,NHAVA SHEVA,PORT BI QASIM,MV MAERSK BROOKLYN
1814,2019-08-28 10:48:00,2019-08-28 21:25:00,2019-08-28 10:00:00,2019-08-28 22:00:00,Aug 2019,H1,2019-20,MUNDRA,BNKR,CT1(MICT),191990,CB1,LIQUID,PETROLEUM BLACK OIL,F. O.,10.62,12.0,EXPORT,1015.478,0.01,0.001,0.0,0.0,0.0,2295.59,WEST,,PANAMAX VESSEL,,,NHAVA SHEVA,PORT BI QASIM,MV HUGO SCHULTE
1836,2019-08-21 12:42:00,2019-08-21 21:54:00,2019-08-21 11:54:00,2019-08-21 22:30:00,Aug 2019,H1,2019-20,MUNDRA,BNKR,CT1(MICT),191957,CB1,LIQUID,PETROLEUM BLACK OIL,F. O.,9.2,10.6,EXPORT,1098.344,0.01,0.001,0.0,0.0,0.0,2865.25,WEST,,PANAMAX VESSEL,,,NHAVA SHEVA,PORT BI QASIM,MV MAERSK BROOKLYN
1841,2019-08-14 19:16:00,2019-08-15 04:24:00,2019-08-14 18:34:00,2019-08-15 05:03:00,Aug 2019,H1,2019-20,MUNDRA,BNKR,CT1(MICT),191958,CB1,LIQUID,PETROLEUM BLACK OIL,F. O.,9.13,10.48,EXPORT,1089.684,0.01,0.001,0.0,0.0,0.0,2863.4,WEST,,PANAMAX VESSEL,,,NHAVA SHEVA,PORT BI QASIM,MV HANSA AMERICA
1881,2019-08-07 12:09:00,2019-08-07 22:38:00,2019-08-07 11:03:00,2019-08-07 23:21:00,Aug 2019,H1,2019-20,MUNDRA,BNKR,CT1(MICT),191846,CB1,LIQUID,PETROLEUM BLACK OIL,F. O.,10.48,12.3,EXPORT,1089.371,0.01,0.001,0.0,0.0,0.0,2493.95,WEST,,PANAMAX VESSEL,,,NHAVA SHEVA,PORT BI QASIM,MV MAERSK BENTONVILLE
1934,2019-07-15 00:18:00,2019-07-15 13:48:00,2019-07-11 10:18:00,2019-07-15 14:25:00,Jul 2019,H1,2019-20,MUNDRA,BNKR,CT1(MICT),191760,CB1,LIQUID,PETROLEUM BLACK OIL,F. O.,13.5,100.12,EXPORT,690.757,0.01,0.001,0.0,0.0,85.4,1228.01,WEST,,PANAMAX VESSEL,,,SALALAH,JUDDAH/JIDDA,MV VENETIA
2128,2019-05-29 11:16:00,2019-05-29 20:48:00,2019-05-29 10:23:00,2019-05-29 21:33:00,May 2019,H1,2019-20,MUNDRA,BNKR,CT1(MICT),191218,CB1,LIQUID,PETROLEUM BLACK OIL,F. O.,9.53,11.17,EXPORT,949.801,0.01,0.001,0.0,0.0,0.0,2391.11,WEST,,PANAMAX VESSEL,,,NHAVA SHEVA,PORT BI QASIM,MV MAERSK BROOKLYN
2215,2019-04-24 10:06:00,2019-04-24 19:22:00,2019-04-24 09:06:00,2019-04-24 19:51:00,Apr 2019,H1,2019-20,MUNDRA,BNKR,CT1(MICT),190988,CB1,LIQUID,PETROLEUM BLACK OIL,F. O.,9.27,10.75,EXPORT,329.453,0.0,0.0,0.0,0.0,0.0,853.26,WEST,,PANAMAX VESSEL,,,NHAVA SHEVA,PORT BI QASIM,MV HANSA AMERICA
2562,2019-11-17 23:30:00,2019-11-20 18:12:00,2019-11-17 23:30:00,2019-11-20 18:27:00,Nov 2019,H2,2019-20,MUNDRA,BNKR,CT1(MICT),192924,CB1,LIQUID,PETROLEUM BLACK OIL,F. O.,66.7,66.95,EXPORT,1128.997,0.01,0.001,0.0,0.0,0.0,406.24,WEST,,HANDYSIZE,MUNDRA PORT,MUNDRA PORT,KANDLA,SIKA,MT AEL II
2574,2019-11-12 02:48:00,2019-11-13 18:00:00,2019-11-11 03:30:00,2019-11-13 18:15:00,Nov 2019,H2,2019-20,MUNDRA,BNKR,CT1(MICT),192854,CB1,LIQUID,PETROLEUM BLACK OIL,F. O.,39.2,62.75,EXPORT,964.847,0.01,0.001,0.0,0.0,23.3,590.72,WEST,,HANDYSIZE,MUNDRA PORT,KANDLA,SIKA,KANDLA,MT AEL II
2764,2019-10-09 11:36:00,2019-10-09 19:00:00,2019-10-09 11:00:00,2019-10-09 19:40:00,Oct 2019,H2,2019-20,MUNDRA,BNKR,CT1(MICT),192438,CB1,LIQUID,PETROLEUM BLACK OIL,F. O.,7.4,8.67,EXPORT,835.308,0.01,0.001,0.0,0.0,0.0,2709.11,WEST,,PANAMAX VESSEL,,,NHAVA SHEVA,PORT BI QASIM,MV HANSA AMERICA
2769,2019-10-16 06:23:00,2019-10-16 16:45:00,2019-10-16 05:26:00,2019-10-16 17:21:00,Oct 2019,H2,2019-20,MUNDRA,BNKR,CT1(MICT),192439,CB1,LIQUID,PETROLEUM BLACK OIL,F. O.,10.37,11.92,EXPORT,249.498,0.0,0.0,0.0,0.0,0.0,577.62,WEST,,PANAMAX VESSEL,,,NHAVA SHEVA,PORT BI QASIM,MV MAERSK BROOKLYN
2814,2019-10-02 11:47:00,2019-10-02 21:38:00,2019-10-02 11:00:00,2019-10-02 22:15:00,Oct 2019,H2,2019-20,MUNDRA,BNKR,CT1(MICT),192314,CB1,LIQUID,PETROLEUM BLACK OIL,F. O.,9.85,11.25,EXPORT,1045.282,0.01,0.001,0.0,0.0,0.0,2546.88,WEST,,PANAMAX VESSEL,,,NHAVA SHEVA,PORT BI QASIM,MV MAERSK BENTONVILLE
2825,2019-09-25 12:36:00,2019-09-25 23:30:00,2019-09-25 11:42:00,2019-09-26 00:00:00,Sep 2019,H1,2019-20,MUNDRA,BNKR,CT1(MICT),192316,CB1,LIQUID,PETROLEUM BLACK OIL,F. O.,10.9,12.3,EXPORT,918.211,0.01,0.001,0.0,0.0,0.0,2021.75,WEST,,PANAMAX VESSEL,,,NHAVA SHEVA,PORT BI QASIM,MV HUGO SCHULTE
2895,2019-05-15 08:54:00,2019-05-15 16:04:00,2019-05-15 08:06:00,2019-05-15 16:43:00,May 2019,H1,2019-20,MUNDRA,BNKR,CT1(MICT),191131,CB2,LIQUID,PETROLEUM BLACK OIL,F. O.,7.17,8.62,EXPORT,199.959,0.0,0.0,0.0,0.0,0.0,669.63,WEST,,SUB PANAMAX,,,JEBEL ALI,NHAVA SHEVA,MV MIAMI TRADER
4001,2019-11-15 09:36:00,2019-11-15 23:35:00,2019-11-15 09:00:00,2019-11-16 00:20:00,Nov 2019,H2,2019-20,MUNDRA,BNKR,CT2 (AMCT),192809,CB3,LIQUID,PETROLEUM BLACK OIL,F. O.,13.98,15.33,EXPORT,178.73,0.0,0.0,0.0,0.0,0.0,306.76,WEST,,POST PANAMAX,,,HAZIRA,JEBEL ALI,MV NORDWINTER
4345,2019-05-08 11:42:00,2019-05-09 01:42:00,2019-05-08 11:00:00,2019-05-09 02:30:00,May 2019,H1,2019-20,MUNDRA,BNKR,CT2 (AMCT),191144,CB4,LIQUID,PETROLEUM BLACK OIL,F. O.,14.0,15.5,EXPORT,196.47,0.0,0.0,0.0,0.0,0.0,336.81,WEST,,POST PANAMAX,,,KHALIFA (ABU DHABI),HAZIRA,MV IKARIA
5140,2019-04-18 13:06:00,2019-04-19 09:42:00,2019-04-18 12:30:00,2019-04-19 10:17:00,Apr 2019,H1,2019-20,MUNDRA,BNKR,CT4 (ACMTPL),191004,SB4,LIQUID,PETROLEUM BLACK OIL,F. O.,20.6,21.78,EXPORT,349.324,0.0,0.0,0.0,0.0,0.0,406.98,WEST,12311.0,SUB PANAMAX,,,COLOMBO,MORMUGAO,MV PAMBA 1
5179,2019-04-10 00:54:00,2019-04-11 02:30:00,2019-04-10 00:12:00,2019-04-11 03:15:00,Apr 2019,H1,2019-20,MUNDRA,BNKR,CT4 (ACMTPL),190806,SB4,LIQUID,PETROLEUM BLACK OIL,F. O.,25.6,27.05,EXPORT,249.519,0.0,0.0,0.0,0.0,0.0,233.92,WEST,,POST PANAMAX,,,NHAVA SHEVA,DAMIETTA,MV TORRENTE
5187,2019-04-04 22:06:00,2019-04-05 20:45:00,2019-04-04 21:36:00,2019-04-05 21:21:00,Apr 2019,H1,2019-20,MUNDRA,BNKR,CT4 (ACMTPL),190882,SB4,LIQUID,PETROLEUM BLACK OIL,F. O.,22.65,23.75,EXPORT,349.735,0.0,0.0,0.0,0.0,0.0,370.58,WEST,,SUB PANAMAX,,,COLOMBO,MORMUGAO,MV PAMBA 1
5199,2019-04-02 20:06:00,2019-04-04 02:46:00,2019-04-02 19:12:00,2019-04-04 03:33:00,Apr 2019,H1,2019-20,MUNDRA,BNKR,CT4 (ACMTPL),190771,SB4,LIQUID,PETROLEUM BLACK OIL,F. O.,30.67,32.35,EXPORT,686.524,0.01,0.001,0.0,0.0,0.0,537.28,WEST,,POST PANAMAX,,,NHAVA SHEVA,DAMIETTA,MV TENO
5215,2019-05-02 13:30:00,2019-05-03 12:10:00,2019-05-02 13:00:00,2019-05-03 12:45:00,May 2019,H1,2019-20,MUNDRA,BNKR,CT4 (ACMTPL),191151,SB4,LIQUID,PETROLEUM BLACK OIL,F. O.,22.67,23.75,EXPORT,339.497,0.0,0.0,0.0,0.0,0.0,359.47,WEST,,SUB PANAMAX,,,COLOMBO,MORMUGAO,MV PAMBA 1
5229,2019-05-17 00:45:00,2019-05-17 18:12:00,2019-05-17 00:00:00,2019-05-17 18:45:00,May 2019,H1,2019-20,MUNDRA,BNKR,CT4 (ACMTPL),191261,SB4,LIQUID,PETROLEUM BLACK OIL,F. O.,17.45,18.75,EXPORT,349.659,0.0,0.0,0.0,0.0,0.0,480.91,WEST,,SUB PANAMAX,,,COLOMBO,MORMUGAO,MV PAMBA 1
5282,2019-06-17 09:48:00,2019-06-18 18:18:00,2019-06-17 09:15:00,2019-06-18 18:57:00,Jun 2019,H1,2019-20,MUNDRA,BNKR,CT4 (ACMTPL),191540,SB4,LIQUID,PETROLEUM BLACK OIL,F. O.,32.5,33.7,EXPORT,349.6,0.0,0.0,0.0,0.0,0.0,258.17,WEST,,SUB PANAMAX,,,MANDALORE,MORMUGAO,MV PAMBA 1
5399,2019-09-11 19:12:00,2019-09-12 22:15:00,2019-09-11 12:33:00,2019-09-12 22:51:00,Sep 2019,H1,2019-20,MUNDRA,BNKR,CT4 (ACMTPL),192197,SB4,LIQUID,PETROLEUM BLACK OIL,F. O.,27.05,34.3,EXPORT,199.68,0.0,0.0,0.0,0.0,5.65,177.17,WEST,,PANAMAX VESSEL,,,TEMA,NHAVA SHEVA,MV SEASPAN LINGUE
5412,2019-08-31 06:42:00,2019-09-01 02:54:00,2019-08-31 06:24:00,2019-09-01 03:21:00,Sep 2019,H1,2019-20,MUNDRA,BNKR,CT4 (ACMTPL),192241,SB4,LIQUID,PETROLEUM BLACK OIL,F. O.,20.2,20.95,EXPORT,1188.637,0.01,0.001,0.0,0.0,0.0,1412.24,WEST,,HANDYSIZE,MUNDRA PORT,VADINAR,SIKA,VADINAR,MT AEL II
5563,2019-10-03 16:36:00,2019-10-04 09:15:00,2019-10-03 15:54:00,2019-10-04 09:55:00,Oct 2019,H2,2019-20,MUNDRA,BNKR,CT4 (ACMTPL),192477,SB4,LIQUID,PETROLEUM BLACK OIL,F. O.,16.65,18.02,EXPORT,399.159,0.0,0.0,0.0,0.0,0.0,575.36,WEST,,SUB PANAMAX,,,ERNAKULAM (COCHIN),KANDLA,MV PAMBA 1
5616,2019-10-17 19:54:00,2019-10-18 14:20:00,2019-10-17 19:10:00,2019-10-18 15:00:00,Oct 2019,H2,2019-20,MUNDRA,BNKR,CT4 (ACMTPL),192554,SB4,LIQUID,PETROLEUM BLACK OIL,F. O.,18.43,19.83,EXPORT,349.909,0.0,0.0,0.0,0.0,0.0,455.58,WEST,12311.0,SUB PANAMAX,,,COLOMBO,MORMUGAO,MV PAMBA 1
6202,2019-10-09 11:06:00,2019-10-12 08:10:00,2019-10-09 11:06:00,2019-10-12 08:25:00,Oct 2019,H2,2019-20,MUNDRA,BNKR,CT4 (ACMTPL),192548,SB5,LIQUID,PETROLEUM BLACK OIL,F. O.,69.07,69.32,EXPORT,319.384,0.0,0.0,0.0,,,110.98,WEST,,OTHER VESSEL,,,TUNA,DAHEJ,DREDGER SHANTI SAGAR 18
6939,2019-10-01 18:18:00,2019-10-02 17:46:00,2019-10-01 17:06:00,2019-10-02 18:15:00,Oct 2019,H2,2019-20,MUNDRA,BNKR,CT3 (AICTPL),192248,SB7,LIQUID,PETROLEUM BLACK OIL,F. O.,23.47,25.15,EXPORT,199.838,0.0,0.0,0.0,0.0,0.0,204.38,WEST,,SUB PANAMAX,,,MOMBASA,ABU DHABI,MV MSC JEANNE
6964,2019-08-21 18:14:00,2019-08-22 07:54:00,2019-08-21 17:30:00,2019-08-22 08:25:00,Aug 2019,H1,2019-20,MUNDRA,BNKR,CT3 (AICTPL),192069,SB7,LIQUID,PETROLEUM BLACK OIL,F. O.,13.67,14.92,EXPORT,299.494,0.0,0.0,0.0,0.0,0.0,525.94,WEST,,SUB PANAMAX,,,KING ABDULLAH,ABU DHABI,MV MSC LEVINA
6969,2019-08-12 11:55:00,2019-09-20 08:05:00,2019-08-12 11:18:00,2019-09-20 08:20:00,Aug 2019,H1,2019-20,MUNDRA,BNKR,CT3 (AICTPL),192087,SB7,LIQUID,PETROLEUM BLACK OIL,F. O.,932.17,933.03,EXPORT,198.82,0.0,0.0,0.0,,,5.12,WEST,,OTHER VESSEL,,,DAHEJ,TUNA,DREDGER SHANTI SAGAR 18
7022,2019-08-04 17:35:00,2019-08-05 17:03:00,2019-08-04 16:00:00,2019-08-05 17:35:00,Aug 2019,H1,2019-20,MUNDRA,BNKR,CT3 (AICTPL),191913,SB7,LIQUID,PETROLEUM BLACK OIL,F. O.,23.47,25.58,EXPORT,195.099,0.0,0.0,0.0,0.0,0.97,199.53,WEST,,SUB PANAMAX,,,MOMBASA,JEBEL ALI,MV MSC CAPRI
7050,2019-06-24 08:30:00,2019-06-25 00:45:00,2019-06-24 01:00:00,2019-06-25 01:23:00,Jun 2019,H1,2019-20,MUNDRA,BNKR,CT3 (AICTPL),191575,SB7,LIQUID,PETROLEUM BLACK OIL,F. O.,16.25,24.38,EXPORT,199.721,0.0,0.0,0.0,0.0,6.5,294.97,WEST,,SUB PANAMAX,,,MOMBASA,PORT OF ABU DHABI,MV MSC CHIARA
7096,2019-06-01 09:54:00,2019-06-02 13:38:00,2019-06-01 09:20:00,2019-06-02 14:10:00,Jun 2019,H1,2019-20,MUNDRA,BNKR,CT3 (AICTPL),191291,SB7,LIQUID,PETROLEUM BLACK OIL,F. O.,27.73,28.83,EXPORT,299.909,0.0,0.0,0.0,0.0,0.0,259.54,WEST,,SUB PANAMAX,,,KISMAYU,ABU DHABI,MV MSC CHIARA
7100,2019-05-12 08:48:00,2019-05-13 07:20:00,2019-05-12 08:06:00,2019-05-13 07:51:00,May 2019,H1,2019-20,MUNDRA,BNKR,CT3 (AICTPL),191159,SB7,LIQUID,PETROLEUM BLACK OIL,F. O.,22.53,23.75,EXPORT,392.595,0.0,0.0,0.0,0.0,0.0,418.15,WEST,,SUB PANAMAX,,,ABU DHABI,MOMBASA,MV MSC CHERYL 3
